mold_code,pred,shap_top_feature,upper_mold_temp1,upper_mold_temp2,lower_mold_temp1,lower_mold_temp2,cast_pressure,sleeve_temperature,low_section_speed,Coolant_temperature
8573,0,,133.0,168.0,243.0,107.0,331.0,478.0,110.0,34.0
8573,0,,134.0,169.0,243.0,107.0,331.0,478.0,110.0,34.0
8573,0,,133.0,169.0,243.0,107.0,331.0,478.0,110.0,34.0
8573,0,,134.0,169.0,243.0,107.0,331.0,478.0,110.0,34.0
8573,0,,133.0,168.0,242.0,107.0,332.0,477.0,110.0,34.0
8573,0,,98.0,143.0,210.0,91.0,331.0,455.0,110.0,34.0
8573,0,,117.0,154.0,224.0,98.0,331.0,465.0,110.0,34.0
8573,0,,126.0,159.0,232.0,102.0,331.0,471.0,110.0,34.0
8573,0,,129.0,161.0,236.0,104.0,331.0,476.0,110.0,34.0
8573,0,,130.0,164.0,238.0,105.0,331.0,478.0,110.0,34.0
8573,0,,130.0,164.0,239.0,105.0,332.0,477.0,110.0,33.0
8573,0,,130.0,165.0,240.0,106.0,331.0,475.0,110.0,33.0
8573,0,,130.0,166.0,240.0,105.0,331.0,477.0,110.0,32.0
8573,0,,129.0,166.0,241.0,105.0,331.0,479.0,110.0,33.0
8573,0,,130.0,166.0,240.0,105.0,331.0,477.0,110.0,33.0
8573,0,,130.0,166.0,240.0,105.0,331.0,476.0,110.0,33.0
8573,0,,130.0,167.0,241.0,105.0,331.0,476.0,110.0,33.0
8573,0,,131.0,167.0,241.0,106.0,331.0,478.0,110.0,33.0
8573,0,,131.0,167.0,241.0,106.0,330.0,478.0,110.0,33.0
8573,0,,130.0,166.0,241.0,106.0,332.0,477.0,110.0,34.0
8573,0,,130.0,166.0,242.0,106.0,331.0,476.0,110.0,34.0
8573,0,,130.0,166.0,241.0,106.0,330.0,478.0,110.0,34.0
8573,0,,130.0,166.0,241.0,106.0,331.0,479.0,110.0,33.0
8573,0,,132.0,167.0,242.0,106.0,332.0,479.0,110.0,34.0
8573,0,,131.0,167.0,242.0,106.0,331.0,478.0,110.0,33.0
8573,0,,132.0,167.0,241.0,106.0,331.0,478.0,110.0,34.0
8573,0,,131.0,167.0,241.0,106.0,331.0,478.0,110.0,34.0
8573,0,,132.0,168.0,242.0,106.0,331.0,477.0,110.0,34.0
8573,0,,132.0,168.0,243.0,107.0,332.0,478.0,110.0,34.0
8573,0,,132.0,168.0,242.0,107.0,331.0,477.0,110.0,34.0
8573,0,,132.0,167.0,242.0,106.0,331.0,476.0,110.0,34.0
8573,0,,131.0,167.0,243.0,107.0,332.0,478.0,110.0,34.0
8573,0,,131.0,167.0,243.0,107.0,331.0,478.0,110.0,34.0
8573,0,,131.0,167.0,243.0,107.0,331.0,478.0,110.0,33.0
8573,0,,130.0,166.0,243.0,106.0,331.0,478.0,110.0,32.0
8573,0,,129.0,166.0,242.0,106.0,331.0,479.0,110.0,32.0
8573,0,,130.0,166.0,241.0,105.0,331.0,478.0,110.0,33.0
8573,0,,129.0,167.0,240.0,105.0,331.0,477.0,110.0,33.0
8573,0,,126.0,166.0,241.0,106.0,331.0,476.0,110.0,33.0
8573,0,,129.0,167.0,241.0,106.0,332.0,477.0,110.0,33.0
8573,0,,125.0,166.0,241.0,106.0,330.0,477.0,110.0,33.0
8573,0,,130.0,166.0,241.0,106.0,330.0,478.0,110.0,33.0
8573,0,,96.0,141.0,209.0,90.0,331.0,453.0,110.0,33.0
8573,0,,116.0,152.0,223.0,97.0,331.0,465.0,110.0,33.0
8573,0,,124.0,157.0,231.0,101.0,331.0,473.0,110.0,33.0
8573,0,,128.0,161.0,236.0,103.0,332.0,476.0,110.0,33.0
8573,0,,130.0,163.0,238.0,104.0,332.0,479.0,110.0,33.0
8573,0,,125.0,164.0,239.0,105.0,331.0,478.0,110.0,33.0
8573,0,,123.0,165.0,240.0,105.0,331.0,477.0,110.0,33.0
8573,0,,131.0,166.0,240.0,105.0,332.0,475.0,110.0,34.0
8573,0,,114.0,165.0,241.0,105.0,331.0,476.0,110.0,33.0
8573,0,,124.0,167.0,241.0,106.0,331.0,477.0,110.0,34.0
8573,0,,127.0,166.0,241.0,106.0,331.0,477.0,110.0,34.0
8573,0,,131.0,166.0,242.0,106.0,331.0,478.0,110.0,33.0
8573,0,,122.0,167.0,242.0,106.0,331.0,477.0,110.0,32.0
8573,0,,128.0,167.0,241.0,105.0,331.0,477.0,110.0,31.0
8573,0,,113.0,167.0,241.0,105.0,331.0,477.0,110.0,32.0
8573,0,,131.0,168.0,241.0,105.0,331.0,477.0,110.0,33.0
8573,0,,129.0,167.0,241.0,105.0,331.0,479.0,110.0,33.0
8573,0,,131.0,168.0,241.0,105.0,332.0,478.0,110.0,33.0
8573,0,,131.0,168.0,242.0,106.0,331.0,477.0,110.0,33.0
8573,0,,131.0,168.0,241.0,106.0,332.0,477.0,110.0,33.0
8573,0,,129.0,169.0,242.0,106.0,331.0,476.0,110.0,33.0
8573,0,,131.0,169.0,242.0,106.0,331.0,477.0,110.0,33.0
8573,1,num__sleeve_temperature,68.0,74.0,79.0,110.0,142.0,401.0,100.0,26.0
8573,1,num__sleeve_temperature,88.0,97.0,108.0,111.0,176.0,442.0,105.0,26.0
8600,0,,145.0,156.0,176.0,180.0,327.0,502.0,110.0,34.0
8600,0,,146.0,156.0,175.0,181.0,325.0,502.0,110.0,34.0
8600,0,,146.0,156.0,174.0,181.0,325.0,501.0,110.0,34.0
8600,0,,146.0,156.0,175.0,181.0,325.0,503.0,110.0,34.0
8600,0,,145.0,153.0,169.0,180.0,324.0,499.0,110.0,34.0
8600,0,,145.0,154.0,173.0,180.0,326.0,499.0,110.0,33.0
8600,0,,145.0,154.0,173.0,179.0,324.0,499.0,110.0,33.0
8600,0,,146.0,156.0,173.0,180.0,325.0,501.0,110.0,33.0
8600,0,,143.0,150.0,165.0,179.0,325.0,498.0,110.0,33.0
8600,1,num__upper_mold_temp1,144.0,153.0,172.0,178.0,325.0,499.0,110.0,33.0
8600,0,,145.0,154.0,173.0,178.0,325.0,500.0,110.0,33.0
8600,0,,145.0,155.0,175.0,179.0,325.0,501.0,110.0,33.0
8600,0,,146.0,156.0,174.0,179.0,325.0,501.0,110.0,34.0
8600,0,,145.0,154.0,171.0,179.0,324.0,505.0,110.0,33.0
8600,0,,145.0,154.0,173.0,179.0,326.0,502.0,110.0,34.0
8600,0,,146.0,155.0,174.0,179.0,325.0,504.0,110.0,34.0
8600,0,,146.0,156.0,176.0,180.0,325.0,503.0,110.0,34.0
8600,0,,146.0,157.0,177.0,180.0,325.0,504.0,110.0,34.0
8600,0,,147.0,157.0,177.0,181.0,324.0,503.0,110.0,34.0
8600,0,,146.0,156.0,174.0,181.0,325.0,502.0,110.0,34.0
8600,0,,146.0,157.0,175.0,180.0,325.0,501.0,110.0,34.0
8600,0,,146.0,154.0,172.0,180.0,326.0,501.0,110.0,34.0
8600,0,,146.0,155.0,175.0,180.0,325.0,501.0,110.0,34.0
8600,0,,133.0,132.0,132.0,173.0,325.0,485.0,110.0,34.0
8600,0,,138.0,145.0,162.0,172.0,324.0,492.0,110.0,34.0
8600,0,,141.0,150.0,171.0,175.0,325.0,497.0,110.0,34.0
8600,0,,143.0,153.0,174.0,177.0,326.0,499.0,110.0,33.0
8600,0,,145.0,155.0,175.0,178.0,325.0,500.0,110.0,34.0
8600,0,,146.0,156.0,176.0,180.0,326.0,499.0,110.0,34.0
8600,0,,146.0,157.0,176.0,180.0,326.0,500.0,110.0,34.0
8600,0,,147.0,157.0,177.0,181.0,325.0,501.0,110.0,34.0
8600,0,,147.0,158.0,177.0,181.0,326.0,503.0,110.0,34.0
8600,0,,147.0,158.0,178.0,182.0,325.0,503.0,110.0,34.0
8600,0,,148.0,159.0,178.0,183.0,324.0,503.0,110.0,34.0
8600,0,,148.0,159.0,178.0,183.0,324.0,503.0,110.0,34.0
8600,0,,148.0,159.0,177.0,184.0,325.0,503.0,110.0,34.0
8600,0,,148.0,159.0,177.0,184.0,325.0,504.0,110.0,34.0
8600,0,,148.0,158.0,174.0,183.0,326.0,503.0,110.0,34.0
8600,0,,148.0,157.0,174.0,183.0,324.0,501.0,110.0,34.0
8600,1,num__upper_mold_temp1,147.0,157.0,174.0,182.0,326.0,500.0,110.0,34.0
8600,1,num__upper_mold_temp2,124.0,118.0,104.0,164.0,324.0,467.0,110.0,34.0
8600,0,,132.0,137.0,151.0,165.0,326.0,481.0,110.0,34.0
8600,0,,137.0,146.0,165.0,170.0,325.0,491.0,110.0,34.0
8600,0,,141.0,151.0,171.0,173.0,325.0,496.0,110.0,34.0
8600,0,,142.0,153.0,173.0,176.0,326.0,498.0,110.0,34.0
8600,0,,144.0,154.0,174.0,177.0,324.0,499.0,110.0,33.0
8600,0,,145.0,155.0,174.0,178.0,325.0,500.0,110.0,33.0
8600,0,,145.0,156.0,176.0,180.0,325.0,501.0,110.0,33.0
8600,0,,146.0,157.0,176.0,180.0,325.0,502.0,110.0,34.0
8600,0,,147.0,157.0,177.0,181.0,325.0,503.0,110.0,34.0
8600,0,,140.0,146.0,154.0,178.0,326.0,495.0,109.0,34.0
8600,0,,143.0,152.0,169.0,177.0,326.0,498.0,110.0,34.0
8600,0,,144.0,155.0,173.0,178.0,325.0,501.0,110.0,34.0
8600,0,,145.0,156.0,175.0,179.0,324.0,501.0,110.0,34.0
8600,0,,146.0,157.0,175.0,180.0,326.0,502.0,110.0,34.0
8600,0,,146.0,157.0,175.0,181.0,326.0,501.0,110.0,34.0
8600,0,,146.0,157.0,174.0,181.0,325.0,501.0,110.0,34.0
8600,0,,146.0,156.0,173.0,181.0,326.0,500.0,110.0,34.0
8600,0,,146.0,157.0,174.0,181.0,326.0,501.0,110.0,34.0
8600,0,,146.0,157.0,176.0,182.0,325.0,503.0,110.0,34.0
8600,0,,146.0,158.0,176.0,182.0,325.0,502.0,110.0,34.0
8600,0,,145.0,154.0,169.0,181.0,325.0,499.0,109.0,34.0
8600,0,,145.0,156.0,173.0,180.0,324.0,500.0,110.0,34.0
8600,0,,146.0,156.0,174.0,181.0,325.0,501.0,110.0,34.0
8600,0,,147.0,157.0,174.0,181.0,324.0,501.0,110.0,33.0
8600,0,,147.0,157.0,174.0,181.0,325.0,502.0,110.0,33.0
8600,0,,147.0,157.0,174.0,181.0,324.0,502.0,110.0,33.0
8600,0,,146.0,156.0,171.0,181.0,325.0,502.0,110.0,34.0
8600,0,,145.0,153.0,168.0,180.0,325.0,499.0,110.0,34.0
8600,0,,145.0,155.0,173.0,180.0,324.0,500.0,110.0,34.0
8600,0,,146.0,156.0,176.0,180.0,324.0,501.0,110.0,34.0
8600,1,num__upper_mold_temp1,147.0,158.0,176.0,181.0,325.0,501.0,110.0,34.0
8600,1,num__upper_mold_temp1,147.0,158.0,176.0,181.0,326.0,501.0,110.0,34.0
8600,1,num__upper_mold_temp2,148.0,158.0,177.0,181.0,325.0,501.0,110.0,34.0
8600,0,,148.0,158.0,177.0,181.0,325.0,501.0,110.0,34.0
8600,0,,148.0,159.0,177.0,182.0,325.0,501.0,110.0,34.0
8600,0,,147.0,157.0,174.0,181.0,326.0,497.0,110.0,34.0
8600,0,,147.0,158.0,175.0,182.0,325.0,498.0,110.0,34.0
8600,0,,148.0,158.0,177.0,182.0,326.0,500.0,110.0,34.0
8600,0,,148.0,158.0,176.0,182.0,326.0,500.0,110.0,34.0
8600,0,,148.0,158.0,176.0,182.0,325.0,501.0,110.0,34.0
8600,0,,148.0,158.0,176.0,182.0,325.0,500.0,110.0,34.0
8600,0,,148.0,158.0,176.0,182.0,325.0,499.0,110.0,34.0
8600,0,,148.0,158.0,175.0,182.0,324.0,500.0,110.0,34.0
8600,0,,146.0,155.0,169.0,181.0,326.0,498.0,110.0,34.0
8600,0,,145.0,152.0,165.0,180.0,324.0,496.0,110.0,33.0
8600,0,,140.0,143.0,149.0,176.0,326.0,491.0,110.0,33.0
8600,0,,142.0,151.0,167.0,176.0,326.0,495.0,110.0,33.0
8600,0,,144.0,154.0,172.0,178.0,325.0,497.0,109.0,34.0
8600,0,,145.0,155.0,174.0,179.0,325.0,497.0,110.0,34.0
8600,0,,146.0,155.0,175.0,180.0,325.0,501.0,110.0,34.0
8600,0,,147.0,156.0,175.0,180.0,325.0,502.0,110.0,34.0
8600,0,,146.0,155.0,172.0,180.0,326.0,502.0,110.0,34.0
8600,0,,147.0,155.0,174.0,180.0,325.0,503.0,110.0,34.0
8600,0,,147.0,156.0,175.0,180.0,325.0,502.0,110.0,34.0
8600,0,,146.0,153.0,171.0,180.0,326.0,501.0,110.0,34.0
8600,0,,145.0,152.0,168.0,179.0,324.0,500.0,110.0,34.0
8600,0,,146.0,154.0,171.0,180.0,326.0,501.0,110.0,34.0
8600,0,,146.0,155.0,172.0,180.0,325.0,502.0,110.0,34.0
8600,0,,144.0,153.0,170.0,180.0,325.0,501.0,110.0,34.0
8600,0,,145.0,155.0,173.0,180.0,325.0,501.0,110.0,34.0
8600,0,,146.0,155.0,173.0,179.0,325.0,501.0,110.0,34.0
8600,0,,146.0,155.0,173.0,180.0,326.0,501.0,110.0,34.0
8600,0,,146.0,155.0,174.0,180.0,324.0,500.0,110.0,34.0
8600,0,,147.0,156.0,175.0,180.0,326.0,500.0,110.0,34.0
8600,0,,147.0,157.0,174.0,181.0,324.0,499.0,110.0,34.0
8600,0,,147.0,157.0,174.0,181.0,325.0,500.0,110.0,34.0
8600,0,,145.0,151.0,164.0,180.0,326.0,497.0,110.0,34.0
8600,0,,146.0,154.0,172.0,179.0,325.0,498.0,110.0,34.0
8600,0,,146.0,155.0,172.0,180.0,326.0,500.0,110.0,34.0
8600,0,,147.0,156.0,174.0,181.0,325.0,503.0,110.0,34.0
8600,0,,141.0,146.0,155.0,179.0,325.0,495.0,110.0,33.0
8600,0,,143.0,151.0,167.0,178.0,325.0,499.0,110.0,33.0
8600,0,,145.0,154.0,171.0,178.0,325.0,500.0,110.0,33.0
8600,0,,146.0,155.0,174.0,180.0,326.0,500.0,110.0,33.0
8600,0,,146.0,156.0,175.0,180.0,326.0,502.0,110.0,33.0
8600,0,,147.0,156.0,174.0,181.0,325.0,502.0,110.0,33.0
8600,0,,147.0,157.0,175.0,181.0,325.0,503.0,110.0,33.0
8600,0,,147.0,157.0,176.0,182.0,325.0,502.0,110.0,34.0
8600,0,,143.0,149.0,159.0,180.0,326.0,497.0,110.0,33.0
8600,0,,145.0,153.0,170.0,179.0,325.0,497.0,110.0,34.0
8600,0,,146.0,155.0,173.0,180.0,325.0,500.0,110.0,34.0
8600,0,,146.0,156.0,173.0,180.0,326.0,499.0,110.0,34.0
8600,0,,147.0,157.0,174.0,181.0,325.0,500.0,110.0,34.0
8600,0,,147.0,158.0,175.0,181.0,326.0,500.0,110.0,34.0
8600,0,,147.0,158.0,175.0,182.0,325.0,500.0,110.0,34.0
8600,0,,146.0,157.0,172.0,182.0,326.0,500.0,110.0,34.0
8600,0,,147.0,158.0,175.0,182.0,325.0,501.0,110.0,34.0
8600,0,,148.0,158.0,176.0,182.0,326.0,502.0,110.0,34.0
8600,0,,148.0,158.0,175.0,182.0,325.0,501.0,110.0,34.0
8600,0,,148.0,159.0,175.0,183.0,325.0,501.0,110.0,33.0
8600,0,,148.0,159.0,176.0,183.0,326.0,501.0,110.0,33.0
8600,0,,148.0,159.0,176.0,183.0,326.0,502.0,109.0,34.0
8600,0,,148.0,159.0,176.0,183.0,326.0,501.0,110.0,34.0
8600,0,,148.0,158.0,172.0,183.0,325.0,500.0,110.0,34.0
8600,0,,148.0,158.0,175.0,183.0,325.0,500.0,110.0,34.0
8600,0,,148.0,159.0,175.0,183.0,325.0,500.0,110.0,34.0
8600,0,,147.0,158.0,172.0,183.0,325.0,499.0,110.0,34.0
8600,0,,147.0,158.0,174.0,182.0,326.0,500.0,110.0,34.0
8600,0,,148.0,158.0,174.0,182.0,326.0,499.0,110.0,34.0
8600,0,,148.0,158.0,174.0,182.0,326.0,499.0,110.0,34.0
8600,0,,147.0,156.0,169.0,182.0,326.0,499.0,110.0,34.0
8600,0,,147.0,157.0,173.0,181.0,326.0,500.0,110.0,34.0
8600,0,,146.0,155.0,168.0,181.0,326.0,499.0,110.0,34.0
8600,0,,145.0,153.0,168.0,180.0,325.0,497.0,110.0,33.0
8600,0,,144.0,155.0,171.0,180.0,324.0,500.0,110.0,33.0
8600,0,,144.0,155.0,171.0,180.0,325.0,500.0,110.0,34.0
8600,0,,141.0,151.0,165.0,179.0,325.0,498.0,110.0,34.0
8600,0,,142.0,154.0,172.0,179.0,326.0,498.0,110.0,34.0
8600,0,,140.0,150.0,165.0,179.0,326.0,498.0,110.0,34.0
8600,0,,141.0,153.0,170.0,179.0,325.0,499.0,110.0,34.0
8600,0,,142.0,155.0,170.0,179.0,326.0,500.0,110.0,34.0
8600,0,,140.0,153.0,167.0,179.0,324.0,499.0,110.0,34.0
8600,0,,141.0,153.0,168.0,179.0,325.0,499.0,110.0,34.0
8600,0,,143.0,154.0,169.0,179.0,325.0,499.0,110.0,34.0
8600,0,,142.0,151.0,163.0,178.0,326.0,501.0,110.0,34.0
8600,0,,140.0,146.0,155.0,177.0,324.0,498.0,110.0,34.0
8600,0,,141.0,150.0,165.0,176.0,325.0,498.0,110.0,34.0
8600,0,,142.0,152.0,167.0,177.0,326.0,499.0,110.0,34.0
8600,0,,142.0,152.0,167.0,178.0,325.0,497.0,110.0,34.0
8600,0,,143.0,154.0,170.0,178.0,326.0,498.0,110.0,35.0
8600,0,,141.0,150.0,162.0,178.0,325.0,497.0,110.0,35.0
8600,0,,143.0,154.0,169.0,178.0,326.0,499.0,110.0,34.0
8600,0,,144.0,155.0,171.0,179.0,325.0,500.0,110.0,34.0
8600,0,,145.0,155.0,170.0,180.0,325.0,500.0,110.0,33.0
8600,0,,145.0,156.0,171.0,180.0,325.0,500.0,110.0,34.0
8600,0,,146.0,156.0,172.0,181.0,324.0,501.0,110.0,34.0
8600,0,,142.0,150.0,158.0,179.0,326.0,497.0,110.0,34.0
8600,0,,144.0,155.0,170.0,179.0,324.0,497.0,110.0,34.0
8600,0,,145.0,156.0,172.0,180.0,325.0,500.0,110.0,34.0
8600,0,,146.0,156.0,172.0,180.0,325.0,501.0,110.0,34.0
8600,0,,146.0,157.0,173.0,181.0,325.0,502.0,110.0,34.0
8600,0,,146.0,157.0,174.0,181.0,325.0,501.0,110.0,34.0
8600,0,,146.0,156.0,170.0,181.0,325.0,499.0,110.0,34.0
8600,0,,146.0,157.0,172.0,181.0,325.0,501.0,110.0,34.0
8600,0,,146.0,157.0,173.0,181.0,325.0,502.0,110.0,34.0
8600,0,,147.0,158.0,174.0,182.0,325.0,503.0,110.0,34.0
8600,0,,147.0,158.0,175.0,182.0,325.0,501.0,110.0,34.0
8600,0,,147.0,158.0,175.0,183.0,325.0,502.0,110.0,34.0
8600,0,,147.0,158.0,175.0,182.0,325.0,501.0,110.0,34.0
8600,0,,148.0,158.0,176.0,182.0,325.0,502.0,110.0,34.0
8600,0,,136.0,136.0,136.0,175.0,325.0,491.0,110.0,34.0
8600,1,num__upper_mold_temp1,140.0,146.0,162.0,174.0,326.0,495.0,110.0,33.0
8600,0,,143.0,150.0,171.0,176.0,326.0,496.0,110.0,33.0
8600,0,,144.0,153.0,173.0,178.0,325.0,498.0,110.0,33.0
8600,0,,145.0,155.0,174.0,179.0,325.0,500.0,110.0,33.0
8600,0,,146.0,156.0,176.0,180.0,325.0,500.0,110.0,34.0
8600,0,,147.0,156.0,175.0,181.0,326.0,501.0,110.0,34.0
8600,0,,147.0,156.0,175.0,181.0,326.0,502.0,110.0,34.0
8600,0,,147.0,157.0,176.0,182.0,326.0,503.0,110.0,33.0
8600,0,,147.0,156.0,174.0,182.0,325.0,505.0,110.0,33.0
8600,0,,148.0,156.0,175.0,181.0,326.0,501.0,110.0,33.0
8600,0,,147.0,157.0,176.0,182.0,325.0,502.0,110.0,33.0
8600,0,,148.0,157.0,177.0,182.0,325.0,502.0,110.0,33.0
8600,0,,148.0,157.0,178.0,182.0,325.0,502.0,110.0,33.0
8600,0,,148.0,157.0,177.0,182.0,324.0,504.0,110.0,33.0
8600,0,,148.0,157.0,176.0,182.0,325.0,505.0,110.0,33.0
8600,0,,148.0,157.0,176.0,182.0,326.0,504.0,110.0,33.0
8600,0,,148.0,157.0,176.0,182.0,324.0,503.0,110.0,33.0
8600,0,,148.0,157.0,175.0,182.0,325.0,502.0,110.0,33.0
8722,0,,119.0,183.0,202.0,191.0,324.0,317.0,105.0,34.0
8722,0,,117.0,180.0,203.0,192.0,325.0,315.0,105.0,34.0
8722,0,,117.0,179.0,201.0,193.0,324.0,318.0,105.0,34.0
8722,0,,116.0,178.0,200.0,194.0,324.0,316.0,105.0,34.0
8722,0,,109.0,169.0,187.0,192.0,324.0,298.0,105.0,34.0
8722,0,,109.0,162.0,174.0,192.0,325.0,279.0,105.0,34.0
8722,0,,114.0,171.0,189.0,188.0,324.0,299.0,105.0,34.0
8722,0,,117.0,176.0,196.0,190.0,324.0,312.0,105.0,34.0
8722,0,,119.0,178.0,201.0,192.0,325.0,316.0,105.0,34.0
8722,0,,119.0,180.0,205.0,193.0,325.0,317.0,105.0,34.0
8722,0,,119.0,181.0,204.0,195.0,325.0,318.0,105.0,34.0
8722,0,,119.0,180.0,203.0,196.0,325.0,327.0,105.0,34.0
8722,0,,118.0,178.0,202.0,197.0,325.0,318.0,105.0,34.0
8722,0,,118.0,179.0,203.0,197.0,324.0,317.0,105.0,34.0
8722,0,,118.0,179.0,205.0,197.0,324.0,319.0,105.0,34.0
8722,0,,119.0,180.0,206.0,197.0,325.0,319.0,105.0,34.0
8722,0,,118.0,179.0,204.0,197.0,325.0,321.0,105.0,34.0
8722,0,,118.0,178.0,203.0,197.0,324.0,318.0,105.0,34.0
8722,0,,118.0,179.0,201.0,196.0,325.0,318.0,105.0,34.0
8722,0,,118.0,180.0,204.0,196.0,324.0,318.0,105.0,34.0
8722,0,,117.0,177.0,205.0,197.0,324.0,317.0,105.0,34.0
8722,1,num__sleeve_temperature,118.0,177.0,203.0,197.0,144.0,315.0,2.0,34.0
8722,1,num__sleeve_temperature,118.0,161.0,181.0,197.0,324.0,280.0,105.0,34.0
8722,0,,114.0,171.0,190.0,193.0,325.0,298.0,105.0,34.0
8722,0,,117.0,174.0,197.0,192.0,325.0,305.0,105.0,34.0
8722,0,,118.0,176.0,200.0,192.0,324.0,309.0,105.0,34.0
8722,0,,118.0,177.0,201.0,193.0,325.0,315.0,105.0,34.0
8722,0,,118.0,181.0,198.0,193.0,325.0,315.0,105.0,34.0
8722,0,,119.0,178.0,199.0,193.0,324.0,317.0,105.0,34.0
8722,0,,118.0,177.0,201.0,192.0,325.0,320.0,105.0,34.0
8722,0,,118.0,176.0,200.0,192.0,325.0,317.0,105.0,34.0
8722,0,,119.0,177.0,201.0,193.0,324.0,312.0,105.0,34.0
8722,0,,118.0,177.0,202.0,193.0,325.0,315.0,105.0,34.0
8722,0,,119.0,178.0,202.0,193.0,325.0,316.0,105.0,34.0
8722,1,num__sleeve_temperature,97.0,123.0,143.0,184.0,324.0,286.0,105.0,34.0
8722,0,,97.0,150.0,167.0,184.0,324.0,299.0,105.0,34.0
8722,0,,113.0,159.0,181.0,185.0,325.0,307.0,105.0,34.0
8722,0,,95.0,144.0,161.0,180.0,324.0,278.0,104.0,34.0
8722,0,,95.0,154.0,174.0,180.0,325.0,297.0,105.0,34.0
8722,0,,112.0,163.0,188.0,182.0,325.0,308.0,105.0,34.0
8722,0,,112.0,167.0,193.0,182.0,325.0,311.0,105.0,34.0
8722,0,,114.0,169.0,197.0,186.0,325.0,307.0,105.0,34.0
8722,0,,114.0,171.0,199.0,189.0,325.0,306.0,105.0,34.0
8722,0,,115.0,172.0,199.0,189.0,325.0,309.0,105.0,34.0
8722,0,,116.0,173.0,201.0,190.0,325.0,310.0,105.0,34.0
8722,0,,114.0,172.0,199.0,190.0,324.0,313.0,105.0,34.0
8722,0,,112.0,170.0,197.0,189.0,325.0,311.0,105.0,34.0
8722,0,,116.0,174.0,200.0,189.0,324.0,316.0,105.0,34.0
8722,0,,117.0,174.0,201.0,190.0,325.0,316.0,105.0,34.0
8722,0,,118.0,176.0,201.0,191.0,324.0,315.0,105.0,34.0
8722,0,,118.0,177.0,201.0,191.0,324.0,315.0,105.0,34.0
8722,0,,118.0,176.0,202.0,191.0,325.0,315.0,105.0,34.0
8722,0,,94.0,145.0,158.0,182.0,325.0,258.0,105.0,34.0
8722,0,,112.0,166.0,177.0,184.0,324.0,284.0,105.0,34.0
8722,0,,115.0,168.0,187.0,187.0,325.0,299.0,105.0,34.0
8722,0,,110.0,163.0,185.0,188.0,325.0,311.0,105.0,34.0
8722,0,,114.0,168.0,191.0,189.0,324.0,308.0,105.0,34.0
8722,0,,115.0,170.0,193.0,191.0,325.0,315.0,105.0,34.0
8722,0,,114.0,168.0,194.0,191.0,325.0,324.0,105.0,34.0
8722,0,,115.0,171.0,192.0,192.0,324.0,315.0,105.0,34.0
8722,0,,115.0,171.0,194.0,193.0,325.0,312.0,105.0,34.0
8722,0,,116.0,172.0,197.0,193.0,325.0,312.0,105.0,34.0
8722,0,,115.0,172.0,196.0,193.0,325.0,324.0,105.0,34.0
8722,0,,115.0,173.0,198.0,194.0,324.0,311.0,105.0,34.0
8722,0,,116.0,172.0,197.0,193.0,324.0,323.0,105.0,34.0
8722,0,,116.0,174.0,200.0,194.0,325.0,311.0,105.0,34.0
