mold_code,pred,shap_top_feature,upper_mold_temp1,upper_mold_temp2,lower_mold_temp1,lower_mold_temp2,cast_pressure,sleeve_temperature,low_section_speed,Coolant_temperature
8722,0,,118.0,175.0,201.0,194.0,325.0,316.0,105.0,34.0
8722,0,,118.0,175.0,201.0,195.0,325.0,309.0,105.0,34.0
8722,0,,111.0,168.0,191.0,196.0,324.0,298.0,105.0,34.0
8722,0,,114.0,171.0,194.0,195.0,325.0,307.0,105.0,34.0
8722,0,,115.0,172.0,196.0,196.0,324.0,310.0,105.0,34.0
8722,0,,116.0,174.0,196.0,196.0,324.0,313.0,105.0,34.0
8722,0,,117.0,175.0,199.0,196.0,324.0,313.0,105.0,34.0
8722,0,,117.0,175.0,200.0,196.0,324.0,312.0,105.0,34.0
8722,0,,118.0,174.0,200.0,195.0,325.0,312.0,105.0,34.0
8722,0,,117.0,175.0,198.0,195.0,325.0,315.0,105.0,34.0
8722,0,,117.0,175.0,196.0,195.0,325.0,322.0,105.0,34.0
8722,0,,116.0,174.0,195.0,195.0,325.0,312.0,105.0,34.0
8722,0,,115.0,171.0,194.0,196.0,325.0,321.0,105.0,34.0
8722,0,,115.0,172.0,193.0,196.0,324.0,308.0,105.0,34.0
8722,0,,116.0,173.0,194.0,196.0,324.0,312.0,105.0,34.0
8722,0,,116.0,174.0,199.0,196.0,325.0,314.0,105.0,34.0
8722,0,,116.0,174.0,201.0,196.0,325.0,316.0,105.0,34.0
8722,0,,115.0,173.0,198.0,196.0,325.0,312.0,105.0,34.0
8722,0,,116.0,174.0,198.0,195.0,325.0,312.0,105.0,34.0
8722,0,,113.0,172.0,196.0,195.0,324.0,310.0,105.0,34.0
8722,0,,113.0,171.0,198.0,195.0,324.0,310.0,105.0,34.0
8722,0,,96.0,150.0,163.0,187.0,325.0,269.0,105.0,34.0
8722,0,,111.0,165.0,180.0,186.0,325.0,292.0,105.0,34.0
8722,0,,113.0,168.0,188.0,187.0,325.0,304.0,105.0,34.0
8722,0,,114.0,169.0,191.0,190.0,325.0,310.0,105.0,34.0
8722,0,,114.0,170.0,196.0,191.0,324.0,311.0,105.0,34.0
8722,0,,113.0,171.0,197.0,192.0,324.0,322.0,105.0,34.0
8722,0,,114.0,171.0,197.0,193.0,325.0,315.0,105.0,34.0
8722,0,,113.0,171.0,198.0,193.0,325.0,319.0,105.0,34.0
8722,0,,114.0,172.0,196.0,194.0,325.0,310.0,105.0,34.0
8722,0,,115.0,173.0,196.0,194.0,325.0,311.0,105.0,34.0
8722,0,,114.0,172.0,195.0,195.0,324.0,311.0,105.0,34.0
8722,0,,115.0,173.0,196.0,196.0,325.0,311.0,105.0,34.0
8722,0,,115.0,174.0,196.0,196.0,324.0,312.0,105.0,34.0
8722,0,,115.0,173.0,196.0,196.0,324.0,313.0,105.0,34.0
8722,0,,115.0,174.0,199.0,197.0,324.0,312.0,105.0,34.0
8722,0,,115.0,173.0,199.0,197.0,325.0,310.0,105.0,34.0
8722,0,,115.0,173.0,199.0,197.0,325.0,315.0,105.0,34.0
8722,0,,115.0,173.0,197.0,197.0,325.0,310.0,105.0,34.0
8722,0,,115.0,172.0,195.0,197.0,325.0,319.0,105.0,34.0
8722,0,,114.0,173.0,195.0,196.0,325.0,313.0,105.0,34.0
8722,0,,115.0,174.0,193.0,196.0,325.0,314.0,105.0,34.0
8722,0,,114.0,173.0,194.0,198.0,325.0,309.0,105.0,34.0
8722,0,,113.0,171.0,194.0,198.0,325.0,310.0,105.0,34.0
8722,0,,115.0,174.0,195.0,194.0,325.0,314.0,105.0,34.0
8722,0,,116.0,175.0,194.0,194.0,325.0,309.0,105.0,34.0
8722,0,,117.0,177.0,199.0,194.0,325.0,310.0,105.0,34.0
8722,0,,118.0,179.0,198.0,194.0,324.0,312.0,105.0,34.0
8722,0,,118.0,178.0,199.0,195.0,325.0,311.0,105.0,34.0
8722,1,num__sleeve_temperature,80.0,123.0,122.0,172.0,324.0,222.0,105.0,34.0
8722,1,num__upper_mold_temp2,101.0,146.0,155.0,172.0,325.0,264.0,105.0,34.0
8722,0,,109.0,159.0,173.0,173.0,325.0,288.0,105.0,34.0
8722,0,,112.0,164.0,183.0,176.0,325.0,300.0,105.0,34.0
8722,0,,116.0,171.0,190.0,179.0,325.0,299.0,105.0,34.0
8722,0,,117.0,173.0,198.0,182.0,325.0,303.0,105.0,34.0
8722,0,,109.0,164.0,188.0,183.0,324.0,293.0,105.0,34.0
8722,0,,108.0,164.0,182.0,182.0,325.0,294.0,105.0,33.0
8722,0,,107.0,161.0,180.0,182.0,325.0,292.0,105.0,34.0
8722,0,,107.0,170.0,190.0,182.0,325.0,303.0,105.0,34.0
8722,0,,116.0,173.0,195.0,185.0,324.0,306.0,105.0,34.0
8722,0,,118.0,177.0,195.0,186.0,324.0,310.0,105.0,34.0
8722,0,,119.0,178.0,197.0,188.0,325.0,312.0,105.0,34.0
8722,0,,121.0,181.0,198.0,189.0,325.0,309.0,105.0,34.0
8722,0,,121.0,180.0,198.0,190.0,324.0,309.0,105.0,34.0
8722,0,,118.0,175.0,196.0,192.0,325.0,310.0,105.0,34.0
8722,0,,115.0,174.0,192.0,192.0,324.0,307.0,105.0,34.0
8722,0,,118.0,177.0,195.0,192.0,325.0,307.0,105.0,34.0
8722,0,,119.0,179.0,195.0,193.0,325.0,308.0,105.0,34.0
8722,0,,119.0,175.0,194.0,193.0,324.0,312.0,105.0,34.0
8722,0,,118.0,180.0,196.0,194.0,325.0,314.0,105.0,34.0
8722,0,,120.0,179.0,199.0,194.0,325.0,311.0,105.0,34.0
8722,0,,119.0,178.0,198.0,195.0,324.0,315.0,105.0,34.0
8722,0,,118.0,177.0,197.0,196.0,325.0,314.0,105.0,34.0
8722,0,,117.0,176.0,199.0,196.0,325.0,323.0,105.0,34.0
8722,0,,118.0,174.0,201.0,195.0,325.0,314.0,105.0,34.0
8722,0,,119.0,176.0,203.0,195.0,324.0,314.0,105.0,34.0
8722,0,,117.0,173.0,201.0,193.0,325.0,319.0,105.0,34.0
8722,0,,117.0,173.0,200.0,195.0,324.0,309.0,105.0,34.0
8722,0,,117.0,172.0,201.0,196.0,325.0,305.0,105.0,34.0
8722,0,,118.0,171.0,204.0,196.0,325.0,310.0,105.0,34.0
8722,0,,118.0,173.0,202.0,196.0,324.0,309.0,105.0,34.0
8722,0,,118.0,173.0,202.0,196.0,325.0,304.0,105.0,34.0
8722,0,,118.0,175.0,204.0,196.0,325.0,308.0,105.0,34.0
8722,0,,117.0,173.0,201.0,196.0,324.0,320.0,105.0,34.0
8722,0,,117.0,173.0,202.0,196.0,325.0,312.0,105.0,34.0
8722,0,,117.0,168.0,194.0,196.0,325.0,301.0,105.0,34.0
8722,0,,116.0,171.0,198.0,195.0,325.0,308.0,105.0,34.0
8722,0,,118.0,172.0,200.0,195.0,325.0,310.0,105.0,34.0
8722,0,,118.0,172.0,200.0,196.0,325.0,313.0,105.0,34.0
8722,0,,118.0,164.0,193.0,196.0,324.0,305.0,105.0,34.0
8722,0,,109.0,160.0,190.0,193.0,325.0,297.0,105.0,34.0
8722,0,,114.0,165.0,195.0,192.0,325.0,308.0,105.0,34.0
8722,0,,114.0,167.0,196.0,193.0,325.0,313.0,105.0,34.0
8722,0,,116.0,169.0,199.0,194.0,325.0,308.0,105.0,34.0
8722,0,,116.0,170.0,202.0,195.0,325.0,304.0,105.0,34.0
8722,0,,117.0,169.0,202.0,195.0,325.0,306.0,105.0,34.0
8722,0,,117.0,168.0,202.0,196.0,325.0,308.0,105.0,34.0
8722,0,,117.0,171.0,199.0,196.0,325.0,309.0,105.0,34.0
8722,0,,117.0,171.0,202.0,196.0,324.0,312.0,105.0,34.0
8722,0,,118.0,170.0,201.0,196.0,325.0,312.0,105.0,34.0
8722,1,num__sleeve_temperature,118.0,121.0,124.0,196.0,325.0,244.0,105.0,34.0
8722,1,num__low_section_speed,91.0,132.0,139.0,174.0,325.0,273.0,105.0,34.0
8722,1,num__upper_mold_temp2,68.0,97.0,93.0,154.0,325.0,192.0,105.0,34.0
8722,1,num__cast_pressure,90.0,125.0,130.0,156.0,325.0,253.0,105.0,34.0
8722,0,,100.0,140.0,154.0,163.0,325.0,285.0,105.0,33.0
8722,0,,105.0,149.0,168.0,170.0,325.0,299.0,105.0,33.0
8722,0,,108.0,156.0,178.0,174.0,325.0,304.0,105.0,33.0
8722,0,,111.0,161.0,184.0,178.0,325.0,308.0,105.0,33.0
8722,0,,112.0,165.0,189.0,181.0,325.0,311.0,105.0,33.0
8722,0,,111.0,167.0,189.0,183.0,324.0,301.0,105.0,33.0
8722,0,,112.0,171.0,189.0,184.0,324.0,300.0,105.0,33.0
8722,0,,112.0,168.0,190.0,185.0,325.0,304.0,105.0,33.0
8722,0,,115.0,170.0,193.0,186.0,325.0,309.0,105.0,33.0
8722,0,,115.0,172.0,195.0,187.0,325.0,305.0,105.0,33.0
8722,0,,116.0,172.0,196.0,189.0,325.0,307.0,105.0,33.0
8722,0,,116.0,172.0,197.0,190.0,324.0,311.0,105.0,33.0
8722,0,,116.0,171.0,197.0,191.0,325.0,310.0,105.0,33.0
8722,0,,116.0,171.0,196.0,192.0,325.0,312.0,105.0,33.0
8722,0,,116.0,172.0,197.0,192.0,325.0,315.0,105.0,33.0
8722,0,,116.0,172.0,197.0,192.0,325.0,315.0,105.0,33.0
8722,0,,117.0,172.0,198.0,192.0,325.0,314.0,105.0,33.0
8722,0,,117.0,171.0,199.0,192.0,324.0,316.0,105.0,33.0
8722,0,,117.0,171.0,199.0,193.0,325.0,316.0,105.0,33.0
8722,0,,118.0,172.0,200.0,194.0,325.0,315.0,105.0,33.0
8722,0,,117.0,173.0,199.0,195.0,325.0,314.0,105.0,33.0
8722,0,,116.0,171.0,198.0,195.0,325.0,315.0,105.0,33.0
8722,0,,116.0,171.0,196.0,195.0,325.0,314.0,105.0,33.0
8722,0,,117.0,172.0,196.0,195.0,324.0,313.0,105.0,33.0
8722,0,,118.0,172.0,197.0,194.0,325.0,314.0,105.0,34.0
8722,0,,116.0,171.0,196.0,194.0,325.0,322.0,105.0,34.0
8722,0,,117.0,175.0,194.0,194.0,325.0,310.0,105.0,33.0
8722,0,,117.0,176.0,194.0,194.0,325.0,309.0,105.0,33.0
8722,0,,115.0,172.0,195.0,194.0,325.0,311.0,104.0,33.0
8722,0,,115.0,172.0,194.0,194.0,325.0,307.0,105.0,33.0
8917,0,,102.0,183.0,189.0,301.0,329.0,365.0,110.0,31.0
8917,0,,102.0,183.0,189.0,300.0,330.0,367.0,110.0,31.0
8917,0,,102.0,183.0,189.0,301.0,329.0,367.0,110.0,32.0
8917,0,,102.0,183.0,190.0,302.0,329.0,368.0,110.0,31.0
8917,0,,102.0,183.0,191.0,302.0,329.0,368.0,110.0,31.0
8917,0,,102.0,183.0,191.0,302.0,329.0,365.0,110.0,31.0
8917,0,,102.0,183.0,191.0,302.0,329.0,364.0,110.0,31.0
8917,0,,102.0,183.0,191.0,302.0,329.0,364.0,110.0,31.0
8917,0,,102.0,183.0,190.0,302.0,329.0,356.0,110.0,31.0
8917,0,,102.0,183.0,190.0,301.0,329.0,364.0,110.0,31.0
8917,0,,105.0,183.0,190.0,301.0,329.0,360.0,110.0,31.0
8917,0,,105.0,183.0,190.0,301.0,329.0,361.0,110.0,31.0
8917,0,,105.0,183.0,190.0,301.0,329.0,357.0,110.0,31.0
8917,0,,105.0,183.0,189.0,300.0,329.0,367.0,110.0,31.0
8917,0,,105.0,183.0,189.0,300.0,329.0,365.0,110.0,32.0
8917,0,,106.0,183.0,190.0,300.0,330.0,367.0,110.0,32.0
8917,0,,107.0,183.0,189.0,300.0,329.0,363.0,110.0,31.0
8917,0,,106.0,183.0,190.0,300.0,329.0,364.0,110.0,31.0
8917,0,,105.0,183.0,190.0,300.0,329.0,366.0,110.0,31.0
8917,0,,107.0,183.0,189.0,299.0,329.0,365.0,110.0,31.0
8917,0,,106.0,183.0,190.0,300.0,329.0,366.0,110.0,31.0
8917,0,,105.0,183.0,190.0,301.0,329.0,364.0,110.0,31.0
8917,0,,105.0,183.0,189.0,301.0,329.0,364.0,110.0,31.0
8917,0,,108.0,183.0,190.0,301.0,330.0,365.0,110.0,31.0
8917,0,,105.0,183.0,190.0,301.0,329.0,366.0,110.0,31.0
8917,0,,105.0,183.0,190.0,302.0,329.0,366.0,110.0,31.0
8917,0,,106.0,183.0,190.0,302.0,329.0,365.0,110.0,31.0
8917,0,,105.0,183.0,190.0,302.0,329.0,366.0,110.0,31.0
8917,0,,104.0,183.0,190.0,302.0,330.0,364.0,110.0,31.0
8917,0,,105.0,183.0,189.0,300.0,329.0,362.0,110.0,31.0
8917,0,,106.0,183.0,189.0,301.0,329.0,365.0,110.0,31.0
8917,0,,105.0,183.0,190.0,302.0,329.0,366.0,110.0,31.0
8917,0,,106.0,183.0,190.0,302.0,329.0,367.0,110.0,31.0
8917,0,,105.0,183.0,190.0,303.0,330.0,369.0,110.0,31.0
8917,0,,106.0,184.0,190.0,303.0,329.0,367.0,110.0,31.0
8917,0,,105.0,184.0,191.0,304.0,329.0,366.0,110.0,31.0
8917,0,,109.0,184.0,191.0,304.0,329.0,365.0,110.0,31.0
8917,0,,106.0,184.0,191.0,304.0,329.0,368.0,110.0,31.0
8917,0,,106.0,184.0,191.0,305.0,329.0,367.0,110.0,31.0
8917,0,,106.0,184.0,190.0,304.0,329.0,366.0,110.0,31.0
8917,0,,106.0,184.0,191.0,304.0,329.0,357.0,110.0,31.0
8917,0,,105.0,184.0,191.0,305.0,329.0,361.0,110.0,31.0
8917,0,,104.0,178.0,172.0,266.0,329.0,308.0,110.0,31.0
8917,0,,103.0,178.0,178.0,277.0,329.0,339.0,110.0,31.0
8917,0,,103.0,179.0,183.0,285.0,329.0,357.0,110.0,31.0
8917,0,,104.0,181.0,186.0,291.0,329.0,363.0,110.0,31.0
8917,0,,103.0,181.0,187.0,294.0,329.0,366.0,110.0,31.0
8917,0,,104.0,182.0,188.0,296.0,329.0,366.0,110.0,31.0
8917,0,,105.0,182.0,188.0,298.0,329.0,354.0,110.0,31.0
8917,0,,104.0,183.0,189.0,300.0,329.0,356.0,110.0,31.0
8917,0,,106.0,183.0,189.0,301.0,329.0,364.0,110.0,31.0
8917,0,,106.0,183.0,189.0,301.0,329.0,366.0,110.0,31.0
8917,0,,103.0,183.0,190.0,301.0,329.0,368.0,110.0,31.0
8917,0,,104.0,183.0,190.0,300.0,329.0,368.0,110.0,32.0
8917,0,,101.0,183.0,190.0,301.0,329.0,366.0,110.0,32.0
8917,0,,103.0,183.0,190.0,301.0,329.0,368.0,110.0,32.0
8917,0,,103.0,183.0,189.0,300.0,330.0,383.0,110.0,31.0
8917,0,,103.0,183.0,188.0,299.0,329.0,376.0,110.0,32.0
8917,0,,103.0,183.0,188.0,299.0,330.0,381.0,110.0,31.0
8917,0,,104.0,183.0,189.0,300.0,329.0,378.0,110.0,32.0
8917,0,,104.0,183.0,189.0,301.0,329.0,371.0,110.0,31.0
8917,0,,103.0,183.0,190.0,302.0,329.0,369.0,110.0,31.0
8917,0,,102.0,183.0,190.0,303.0,329.0,370.0,110.0,31.0
8917,0,,102.0,184.0,190.0,304.0,329.0,368.0,110.0,31.0
8917,0,,102.0,183.0,190.0,304.0,329.0,369.0,110.0,31.0
8917,0,,104.0,184.0,190.0,304.0,329.0,368.0,110.0,31.0
8917,0,,102.0,184.0,191.0,304.0,329.0,371.0,110.0,31.0
8917,0,,103.0,184.0,191.0,305.0,330.0,368.0,110.0,31.0
8917,0,,102.0,184.0,191.0,304.0,330.0,370.0,110.0,31.0
8917,0,,102.0,184.0,191.0,304.0,329.0,373.0,110.0,31.0
8917,0,,102.0,184.0,191.0,304.0,329.0,369.0,110.0,31.0
8917,0,,102.0,184.0,191.0,304.0,329.0,370.0,110.0,31.0
8917,0,,103.0,184.0,191.0,305.0,329.0,369.0,110.0,31.0
8917,0,,103.0,184.0,191.0,305.0,329.0,370.0,110.0,31.0
8917,0,,102.0,184.0,191.0,306.0,329.0,369.0,110.0,31.0
8917,0,,102.0,184.0,191.0,305.0,329.0,370.0,110.0,31.0
8917,0,,103.0,184.0,191.0,304.0,330.0,370.0,110.0,31.0
8917,0,,103.0,184.0,191.0,304.0,329.0,368.0,110.0,32.0
8917,0,,103.0,184.0,191.0,304.0,329.0,370.0,110.0,31.0
8917,0,,104.0,184.0,191.0,303.0,329.0,368.0,110.0,31.0
8917,0,,104.0,184.0,191.0,304.0,329.0,369.0,110.0,31.0
8917,0,,104.0,184.0,191.0,303.0,329.0,369.0,110.0,31.0
8917,0,,105.0,184.0,191.0,303.0,329.0,369.0,110.0,31.0
8917,0,,104.0,184.0,191.0,303.0,329.0,370.0,110.0,31.0
8917,0,,105.0,184.0,191.0,303.0,329.0,368.0,110.0,31.0
8917,0,,105.0,184.0,191.0,303.0,329.0,367.0,110.0,31.0
8917,0,,104.0,184.0,190.0,302.0,330.0,367.0,110.0,31.0
8917,0,,103.0,184.0,190.0,302.0,329.0,360.0,110.0,31.0
8917,1,num__Coolant_temperature,102.0,174.0,162.0,254.0,330.0,282.0,110.0,31.0
8917,0,,104.0,174.0,172.0,269.0,330.0,325.0,110.0,31.0
8917,0,,103.0,177.0,178.0,279.0,329.0,344.0,110.0,31.0
8917,0,,103.0,178.0,181.0,284.0,329.0,352.0,110.0,31.0
8917,0,,103.0,179.0,183.0,289.0,329.0,356.0,110.0,31.0
8917,0,,104.0,180.0,185.0,291.0,329.0,362.0,110.0,31.0
8917,0,,107.0,180.0,185.0,293.0,329.0,358.0,110.0,31.0
8917,0,,104.0,181.0,186.0,295.0,329.0,354.0,110.0,31.0
8917,0,,106.0,181.0,186.0,297.0,329.0,359.0,110.0,31.0
8917,0,,107.0,181.0,187.0,297.0,329.0,356.0,110.0,31.0
8917,0,,106.0,182.0,187.0,297.0,329.0,359.0,110.0,31.0
8917,0,,105.0,182.0,188.0,299.0,329.0,364.0,110.0,31.0
8917,0,,106.0,182.0,188.0,300.0,329.0,364.0,110.0,31.0
8917,0,,107.0,182.0,188.0,300.0,329.0,366.0,110.0,31.0
8917,0,,105.0,182.0,189.0,300.0,329.0,357.0,110.0,31.0
8917,0,,105.0,183.0,189.0,301.0,329.0,357.0,110.0,31.0
8917,0,,105.0,182.0,187.0,297.0,330.0,353.0,110.0,31.0
8917,0,,106.0,182.0,187.0,298.0,330.0,358.0,110.0,31.0
8917,0,,106.0,182.0,188.0,299.0,329.0,364.0,110.0,31.0
8917,0,,106.0,183.0,189.0,301.0,329.0,360.0,110.0,31.0
8917,1,num__cast_pressure,46.0,150.0,126.0,152.0,330.0,159.0,37.0,32.0
8917,1,num__sleeve_temperature,96.0,154.0,140.0,187.0,330.0,254.0,110.0,32.0
8917,1,num__sleeve_temperature,103.0,161.0,156.0,218.0,330.0,304.0,110.0,31.0
8917,0,,104.0,165.0,164.0,238.0,329.0,324.0,110.0,31.0
8917,0,,103.0,168.0,170.0,251.0,330.0,340.0,110.0,31.0
8917,0,,103.0,171.0,174.0,261.0,329.0,346.0,110.0,31.0
8917,0,,103.0,173.0,176.0,269.0,329.0,355.0,110.0,31.0
8917,0,,102.0,174.0,179.0,275.0,329.0,349.0,110.0,31.0
8917,0,,101.0,175.0,180.0,279.0,329.0,355.0,110.0,31.0
8917,0,,101.0,176.0,181.0,283.0,329.0,357.0,110.0,31.0
8917,0,,101.0,177.0,183.0,285.0,329.0,358.0,110.0,31.0
8917,0,,102.0,178.0,183.0,287.0,329.0,360.0,110.0,31.0
8917,0,,102.0,178.0,184.0,289.0,329.0,361.0,110.0,31.0
8917,0,,103.0,178.0,185.0,291.0,330.0,348.0,110.0,31.0
8917,0,,103.0,179.0,185.0,293.0,329.0,355.0,110.0,31.0
8917,0,,102.0,179.0,186.0,294.0,329.0,358.0,110.0,31.0
8917,0,,103.0,180.0,186.0,295.0,329.0,361.0,110.0,31.0
8917,0,,102.0,180.0,186.0,296.0,329.0,364.0,110.0,31.0
8917,0,,102.0,180.0,187.0,297.0,329.0,365.0,110.0,31.0
8917,0,,103.0,180.0,187.0,297.0,329.0,365.0,110.0,31.0
8917,0,,105.0,180.0,187.0,297.0,329.0,366.0,110.0,31.0
8917,0,,103.0,181.0,187.0,297.0,330.0,364.0,110.0,31.0
8917,0,,103.0,181.0,187.0,297.0,329.0,369.0,110.0,31.0
8917,0,,103.0,181.0,187.0,297.0,329.0,362.0,110.0,31.0
8917,0,,105.0,181.0,188.0,299.0,329.0,363.0,110.0,31.0
8917,0,,102.0,176.0,171.0,269.0,330.0,309.0,110.0,31.0
8917,0,,104.0,176.0,177.0,278.0,329.0,342.0,110.0,31.0
8917,0,,102.0,178.0,182.0,286.0,329.0,357.0,110.0,31.0
8917,0,,101.0,178.0,183.0,289.0,330.0,373.0,110.0,31.0
8917,0,,103.0,179.0,184.0,290.0,329.0,363.0,110.0,31.0
8917,0,,103.0,180.0,186.0,293.0,329.0,365.0,110.0,31.0
8917,0,,103.0,180.0,187.0,294.0,329.0,365.0,110.0,31.0
8917,0,,102.0,181.0,187.0,295.0,330.0,366.0,110.0,31.0
8917,0,,103.0,181.0,187.0,296.0,329.0,364.0,110.0,31.0
8917,0,,103.0,181.0,187.0,297.0,329.0,366.0,110.0,31.0
8917,0,,104.0,181.0,187.0,297.0,329.0,361.0,110.0,31.0
8917,0,,103.0,181.0,188.0,297.0,329.0,357.0,110.0,31.0
8917,0,,103.0,181.0,188.0,297.0,329.0,358.0,110.0,31.0
8917,0,,103.0,181.0,187.0,296.0,329.0,356.0,110.0,31.0
8917,0,,103.0,181.0,187.0,296.0,329.0,363.0,110.0,31.0
8917,0,,102.0,181.0,188.0,297.0,330.0,362.0,110.0,31.0
8917,0,,103.0,181.0,188.0,297.0,329.0,363.0,110.0,31.0
8917,0,,103.0,181.0,188.0,298.0,330.0,364.0,110.0,31.0
8917,0,,103.0,181.0,188.0,298.0,329.0,361.0,110.0,32.0
8917,0,,102.0,181.0,187.0,295.0,330.0,356.0,110.0,32.0
8917,0,,103.0,181.0,187.0,296.0,329.0,357.0,110.0,32.0
8917,0,,104.0,181.0,188.0,297.0,330.0,362.0,110.0,32.0
8917,0,,103.0,182.0,188.0,298.0,329.0,362.0,110.0,31.0
8917,0,,104.0,182.0,188.0,299.0,329.0,363.0,110.0,31.0
8917,0,,103.0,182.0,188.0,298.0,329.0,365.0,110.0,32.0
8917,0,,102.0,182.0,188.0,299.0,329.0,367.0,110.0,31.0
8917,0,,103.0,182.0,189.0,299.0,329.0,364.0,110.0,31.0
8917,0,,102.0,182.0,189.0,299.0,330.0,363.0,110.0,31.0
8917,0,,102.0,182.0,189.0,299.0,329.0,358.0,110.0,31.0
8917,0,,102.0,182.0,189.0,300.0,329.0,358.0,110.0,31.0
8917,0,,102.0,182.0,189.0,300.0,330.0,352.0,110.0,31.0
8917,0,,102.0,182.0,189.0,300.0,330.0,355.0,110.0,31.0
8917,0,,103.0,183.0,189.0,300.0,329.0,357.0,110.0,31.0
8917,0,,103.0,182.0,189.0,300.0,330.0,360.0,110.0,31.0
8917,0,,102.0,182.0,189.0,300.0,329.0,363.0,110.0,31.0
8917,0,,102.0,182.0,190.0,301.0,329.0,363.0,110.0,31.0
8917,0,,102.0,183.0,190.0,301.0,329.0,362.0,110.0,31.0
8917,0,,102.0,183.0,190.0,301.0,329.0,358.0,110.0,31.0
8917,0,,102.0,183.0,190.0,301.0,329.0,359.0,110.0,31.0
8917,0,,102.0,183.0,190.0,302.0,329.0,351.0,110.0,31.0
8917,0,,102.0,183.0,190.0,302.0,330.0,350.0,110.0,31.0
8917,0,,102.0,183.0,190.0,302.0,329.0,357.0,110.0,31.0
8917,0,,101.0,183.0,190.0,301.0,329.0,361.0,110.0,31.0
8917,0,,102.0,183.0,190.0,301.0,330.0,360.0,110.0,31.0
8917,0,,103.0,183.0,189.0,301.0,329.0,361.0,110.0,31.0
8917,0,,103.0,183.0,190.0,301.0,329.0,358.0,110.0,31.0
8917,0,,102.0,183.0,190.0,301.0,329.0,354.0,110.0,31.0
8917,0,,102.0,183.0,190.0,301.0,329.0,362.0,110.0,31.0
8917,0,,102.0,183.0,190.0,302.0,329.0,361.0,110.0,31.0
8917,0,,102.0,183.0,190.0,301.0,330.0,364.0,110.0,31.0
8917,0,,102.0,183.0,190.0,301.0,330.0,367.0,110.0,31.0
8917,0,,102.0,183.0,190.0,302.0,329.0,367.0,110.0,31.0
8917,0,,102.0,183.0,190.0,302.0,329.0,367.0,110.0,31.0
8917,0,,103.0,183.0,190.0,302.0,329.0,369.0,110.0,31.0
8917,0,,102.0,183.0,188.0,299.0,329.0,364.0,110.0,31.0
8917,0,,102.0,183.0,189.0,300.0,330.0,368.0,110.0,31.0
8917,0,,102.0,183.0,189.0,301.0,329.0,366.0,110.0,31.0
8917,0,,102.0,183.0,190.0,301.0,330.0,366.0,110.0,31.0
8917,0,,102.0,183.0,190.0,302.0,330.0,366.0,110.0,31.0
8917,0,,102.0,183.0,190.0,302.0,330.0,363.0,110.0,31.0
8917,0,,102.0,183.0,190.0,302.0,329.0,365.0,110.0,31.0
8917,0,,103.0,183.0,190.0,303.0,330.0,367.0,110.0,31.0
8917,0,,102.0,183.0,190.0,303.0,329.0,370.0,110.0,31.0
8917,0,,102.0,183.0,190.0,303.0,329.0,363.0,110.0,31.0
8917,0,,102.0,183.0,190.0,303.0,329.0,365.0,110.0,31.0
8917,0,,102.0,183.0,190.0,303.0,329.0,363.0,110.0,31.0
8917,0,,102.0,183.0,190.0,302.0,329.0,370.0,110.0,31.0
